,time+0(UTC),time_+8(cn/home),time_+9(jp),time_-5(ca),cn2cahome_Loss_Rate,cn2cahome_RTT_Min,cn2cahome_RTT_Max,cn2cahome_RTT_Avg,cn2cahome_RTT_stddev,cn2cahome_stddev/Avg,cn2cahome_Distance(est)(km),cn2cahome_Avg/Distance,cn2cahome_Number_of_Hops,cn2ca_Loss_Rate,cn2ca_RTT_Min,cn2ca_RTT_Max,cn2ca_RTT_Avg,cn2ca_RTT_stddev,cn2ca_stddev/Avg,cn2ca_Distance(est)(km),cn2ca_Avg/Distance,cn2ca_Number_of_Hops,cn2jp_Loss_Rate,cn2jp_RTT_Min,cn2jp_RTT_Max,cn2jp_RTT_Avg,cn2jp_RTT_stddev,cn2jp_stddev/Avg,cn2jp_Distance(est)(km),cn2jp_Avg/Distance,cn2jp_Number_of_Hops,ca2jp_Loss_Rate,ca2jp_RTT_Min,ca2jp_RTT_Max,ca2jp_RTT_Avg,ca2jp_RTT_stddev,ca2jp_stddev/Avg,ca2jp_Distance(est)(km),ca2jp_Avg/Distance,ca2jp_Number_of_Hops,ca2cahome_Loss_Rate,ca2cahome_RTT_Min,ca2cahome_RTT_Max,ca2cahome_RTT_Avg,ca2cahome_RTT_stddev,ca2cahome_stddev/Avg,ca2cahome_Distance(est)(km),ca2cahome_Avg/Distance,ca2cahome_Number_of_Hops,jp2cahome_Loss_Rate,jp2cahome_RTT_Min,jp2cahome_RTT_Max,jp2cahome_RTT_Avg,jp2cahome_RTT_stddev,jp2cahome_stddev/Avg,jp2cahome_Distance(est)(km),jp2cahome_Avg/Distance,jp2cahome_Number_of_Hops,home2ca_Loss_Rate,home2ca_RTT_Min,home2ca_RTT_Max,home2ca_RTT_Avg,home2ca_RTT_stddev,home2ca_stddev/Avg,home2ca_Distance(est)(km),home2ca_Avg/Distance,home2ca_Number_of_Hops,home2cn_Loss_Rate,home2cn_RTT_Min,home2cn_RTT_Max,home2cn_RTT_Avg,home2cn_RTT_stddev,home2cn_stddev/Avg,home2cn_Distance(est)(km),home2cn_Avg/Distance,home2cn_Number_of_Hops,home2jp_Loss_Rate,home2jp_RTT_Min,home2jp_RTT_Max,home2jp_RTT_Avg,home2jp_RTT_stddev,home2jp_stddev/Avg,home2jp_Distance(est)(km),home2jp_Avg/Distance,home2jp_Number_of_Hops,home2cahome_Loss_Rate,home2cahome_RTT_Min,home2cahome_RTT_Max,home2cahome_RTT_Avg,home2cahome_RTT_stddev,home2cahome_stddev/Avg,home2cahome_Distance(est)(km),home2cahome_Avg/Distance,home2cahome_Number_of_Hops
202011051330,202011050530,202011051330,,,0.0,230.040,235.079,231.143,1.083,0.005,9186,0.025,17,0.15,245.638,246.777,245.862,0.294,0.001,11559,0.021,24,0.25,89.837,112.452,99.654,6.760,0.068,1920,0.052,17,0.0,159.712,161.114,159.933,0.332,0.002,10346,0.015,8,0.0,58.607,61.809,59.736,0.929,0.016,3360,0.018,8,0.0,100.858,105.460,101.791,1.008,0.010,7548,0.013,9,0.100,,,,,nan,11644,nan,25,0.0,19.270,21.744,21.136,0.570,0.027,566,0.037,,0.20,294.492,306.086,298.663,3.960,0.013,2432,0.123,22,0.0,245.520,289.592,272.133,9.973,0.037,9478,0.029,17
202011051340,202011050540,202011051340,,,0.5,230.151,239.976,231.693,2.441,0.011,9186,0.025,17,0.20,245.660,246.789,245.891,0.340,0.001,11559,0.021,24,0.15,105.345,136.043,112.577,7.594,0.067,1920,0.059,17,0.0,159.750,161.071,159.938,0.303,0.002,10346,0.015,8,0.0,58.797,64.882,60.759,1.826,0.030,3360,0.018,8,0.0,101.043,103.909,101.593,0.698,0.007,7548,0.013,9,0.100,,,,,nan,11644,nan,26,0.0,18.875,27.291,21.339,1.611,0.075,566,0.038,,0.20,294.273,3877.972,523.170,866.215,1.656,2432,0.215,18,0.0,242.282,285.502,271.843,10.276,0.038,9478,0.029,17
202011051350,202011050550,202011051350,,,0.15,230.259,236.888,232.106,2.278,0.010,9186,0.025,17,0.15,245.841,247.474,246.220,0.438,0.002,11559,0.021,24,0.5,114.548,148.813,127.967,10.008,0.078,1920,0.067,17,0.0,159.721,161.420,160.029,0.492,0.003,10346,0.015,8,0.0,58.829,64.245,59.704,1.455,0.024,3360,0.018,8,0.0,101.003,106.694,102.023,1.585,0.016,7548,0.014,9,0.100,,,,,nan,11644,nan,26,0.0,19.022,28.941,21.626,1.925,0.089,566,0.038,,0.10,293.498,305.829,297.681,3.493,0.012,2432,0.122,19,0.5,240.781,276.084,261.806,10.283,0.039,9478,0.028,17
202011051400,202011050600,202011051400,,,0.10,230.251,238.797,231.777,1.860,0.008,9186,0.025,17,0.40,245.677,247.995,246.353,0.857,0.003,11559,0.021,24,0.35,113.020,131.254,120.984,4.873,0.040,1920,0.063,17,0.0,159.749,161.195,160.018,0.368,0.002,10346,0.015,8,0.0,58.383,63.781,60.601,1.934,0.032,3360,0.018,8,0.0,100.848,102.751,101.608,0.612,0.006,7548,0.013,9,0.100,,,,,nan,11644,nan,30,0.0,19.452,35.185,21.597,3.155,0.146,566,0.038,,0.25,294.558,317.696,301.698,5.591,0.019,2432,0.124,30,0.0,235.556,284.544,267.273,10.966,0.041,9478,0.028,17
202011051410,202011050610,202011051410,,,0.10,230.475,231.731,230.951,0.381,0.002,9186,0.025,17,0.10,245.627,247.492,246.062,0.498,0.002,11559,0.021,24,0.20,95.641,139.132,108.361,9.619,0.089,1920,0.056,17,0.0,159.659,160.959,159.886,0.258,0.002,10346,0.015,8,0.0,58.478,64.313,60.155,1.509,0.025,3360,0.018,8,0.0,100.938,104.781,101.597,0.923,0.009,7548,0.013,9,0.100,,,,,nan,11644,nan,29,0.0,18.926,26.695,21.282,1.432,0.067,566,0.038,,0.15,293.351,3877.269,508.124,842.292,1.658,2432,0.209,19,0.0,248.655,279.048,267.764,9.294,0.035,9478,0.028,17
202011051420,202011050620,202011051420,,,0.5,230.308,237.534,232.308,1.929,0.008,9186,0.025,17,0.10,245.698,248.459,246.234,0.710,0.003,11559,0.021,24,0.15,107.984,134.779,123.758,7.026,0.057,1920,0.064,17,0.0,159.737,160.069,159.815,0.084,0.001,10346,0.015,8,0.0,58.532,64.305,60.362,1.567,0.026,3360,0.018,8,0.0,100.899,106.652,102.269,1.666,0.016,7548,0.014,9,0.100,,,,,nan,11644,nan,28,0.0,18.907,35.705,23.207,4.463,0.192,566,0.041,,0.30,292.348,310.249,300.022,4.820,0.016,2432,0.123,20,0.0,248.670,285.800,268.091,8.483,0.032,9478,0.028,17
202011051430,202011050630,202011051430,,,0.0,230.080,235.239,231.555,1.501,0.006,9186,0.025,17,0.10,245.750,248.211,246.312,0.696,0.003,11559,0.021,24,0.15,121.584,157.334,140.703,10.588,0.075,1920,0.073,17,0.0,159.724,160.938,159.968,0.338,0.002,10346,0.015,8,0.0,58.536,64.699,60.435,2.015,0.033,3360,0.018,8,0.0,100.974,106.365,102.047,1.294,0.013,7548,0.014,9,0.100,,,,,nan,11644,nan,27,0.0,18.288,29.799,21.924,2.799,0.128,566,0.039,,0.35,293.466,311.851,301.007,5.618,0.019,2432,0.124,18,0.0,235.251,288.543,266.320,13.629,0.051,9478,0.028,17
202011051440,202011050640,202011051440,,,0.0,230.140,245.096,231.744,3.166,0.014,9186,0.025,17,0.0,245.716,249.431,246.106,0.795,0.003,11559,0.021,24,0.15,113.634,141.428,127.385,7.231,0.057,1920,0.066,17,0.0,159.741,160.868,159.934,0.311,0.002,10346,0.015,8,0.0,58.566,61.993,59.581,0.848,0.014,3360,0.018,9,0.0,101.120,107.197,102.311,1.685,0.016,7548,0.014,9,0.100,,,,,nan,11644,nan,25,0.0,17.951,33.478,21.652,3.376,0.156,566,0.038,,0.15,291.734,309.855,297.130,4.492,0.015,2432,0.122,22,0.0,234.105,3869.609,440.386,786.793,1.787,9478,0.046,17
202011051450,202011050650,202011051450,,,0.20,229.938,234.691,231.223,1.129,0.005,9186,0.025,17,0.10,245.786,246.764,245.952,0.218,0.001,11559,0.021,24,0.10,98.149,131.906,115.212,8.838,0.077,1920,0.060,17,0.0,159.722,192.085,161.886,7.000,0.043,10346,0.016,8,0.0,58.642,66.378,60.234,1.907,0.032,3360,0.018,9,0.0,100.794,102.560,101.682,0.452,0.004,7548,0.013,9,0.100,,,,,nan,11644,nan,25,0.0,20.204,25.462,21.239,1.047,0.049,566,0.038,,0.20,294.982,307.174,300.544,4.396,0.015,2432,0.124,20,0.5,232.816,281.408,261.647,13.803,0.053,9478,0.028,17
202011051500,202011050700,202011051500,,,0.15,230.547,236.087,231.753,1.787,0.008,9186,0.025,17,0.15,245.675,247.212,245.963,0.472,0.002,11559,0.021,24,0.30,120.999,173.806,148.722,16.398,0.110,1920,0.077,17,0.0,159.695,160.855,159.884,0.243,0.002,10346,0.015,8,0.0,58.799,61.918,60.017,0.818,0.014,3360,0.018,8,0.0,100.864,105.894,101.810,1.339,0.013,7548,0.013,9,0.100,,,,,nan,11644,nan,25,0.0,19.468,25.158,21.139,1.034,0.049,566,0.037,,0.15,293.678,309.417,300.475,4.943,0.016,2432,0.124,18,0.0,241.355,285.580,268.526,11.369,0.042,9478,0.028,17
202011051510,202011050710,202011051510,,,0.20,230.090,235.401,231.451,1.333,0.006,9186,0.025,17,0.5,245.604,246.755,245.937,0.264,0.001,11559,0.021,24,0.5,120.336,153.922,134.702,10.346,0.077,1920,0.070,17,0.0,159.709,162.148,160.165,0.648,0.004,10346,0.015,8,0.0,58.618,73.590,61.028,3.597,0.059,3360,0.018,8,0.0,100.929,113.580,103.130,3.386,0.033,7548,0.014,9,0.100,,,,,nan,11644,nan,25,0.0,20.770,21.836,21.201,0.284,0.013,566,0.037,,0.5,293.691,305.594,298.126,4.005,0.013,2432,0.123,20,0.0,236.659,277.212,256.545,10.645,0.041,9478,0.027,17
202011051520,202011050720,202011051520,,,0.5,230.437,235.707,231.665,1.397,0.006,9186,0.025,17,0.0,245.663,246.910,245.990,0.382,0.002,11559,0.021,24,0.15,90.812,126.450,108.135,10.443,0.097,1920,0.056,18,0.0,159.748,159.907,159.818,0.047,0.000,10346,0.015,8,0.0,58.568,62.950,59.873,0.936,0.016,3360,0.018,8,0.0,100.946,128.761,104.403,5.987,0.057,7548,0.014,9,0.100,,,,,nan,11644,nan,30,0.0,20.683,21.688,21.123,0.313,0.015,566,0.037,,0.0,294.457,305.870,298.148,3.253,0.011,2432,0.123,22,0.0,239.762,278.092,257.692,10.079,0.039,9478,0.027,17
202011051530,202011050730,202011051530,,,0.20,230.379,236.716,231.712,1.517,0.007,9186,0.025,17,0.15,245.724,247.656,246.057,0.470,0.002,11559,0.021,24,0.25,104.003,134.686,122.124,8.249,0.068,1920,0.064,17,0.0,160.007,161.139,160.189,0.322,0.002,10346,0.015,8,0.0,58.826,70.523,61.288,2.897,0.047,3360,0.018,9,0.0,100.890,106.518,102.306,1.680,0.016,7548,0.014,9,0.100,,,,,nan,11644,nan,26,0.0,20.719,21.507,20.987,0.220,0.010,566,0.037,,0.20,293.642,305.532,297.889,3.235,0.011,2432,0.122,20,0.0,236.670,272.662,252.345,10.793,0.043,9478,0.027,17
202011051540,202011050740,202011051540,,,0.15,230.074,233.801,230.997,0.919,0.004,9186,0.025,17,0.30,245.698,247.375,246.292,0.479,0.002,11559,0.021,24,0.10,85.106,149.791,107.522,20.321,0.189,1920,0.056,17,0.0,159.746,161.066,160.001,0.397,0.002,10346,0.015,8,0.0,58.835,64.521,61.080,2.036,0.033,3360,0.018,8,0.0,100.935,102.923,101.508,0.478,0.005,7548,0.013,9,0.100,,,,,nan,11644,nan,26,0.0,20.698,23.420,21.103,0.553,0.026,566,0.037,,0.15,287.853,303.949,294.664,4.673,0.016,2432,0.121,22,0.0,232.556,268.677,243.180,10.141,0.042,9478,0.026,17
202011051550,202011050750,202011051550,,,0.0,230.279,236.146,231.590,1.474,0.006,9186,0.025,17,0.0,245.667,245.983,245.811,0.088,0.000,11559,0.021,26,0.10,141.476,176.078,159.075,10.018,0.063,1920,0.083,17,0.0,159.707,160.888,159.937,0.311,0.002,10346,0.015,8,0.0,58.506,67.703,59.918,1.930,0.032,3360,0.018,8,0.0,101.010,104.071,101.773,0.909,0.009,7548,0.013,9,0.100,,,,,nan,11644,nan,29,0.0,18.964,22.356,21.070,0.628,0.030,566,0.037,,0.10,290.241,3888.009,498.867,822.010,1.648,2432,0.205,22,0.0,236.717,280.670,250.409,11.904,0.048,9478,0.026,17
202011051600,202011050800,202011051600,,,0.15,230.483,236.489,231.855,1.587,0.007,9186,0.025,17,0.15,245.681,246.302,245.880,0.151,0.001,11559,0.021,24,0.10,104.074,119.191,110.189,4.455,0.040,1920,0.057,17,0.0,159.755,161.207,159.978,0.359,0.002,10346,0.015,9,0.0,58.485,85.891,61.832,6.485,0.105,3360,0.018,8,0.0,100.921,105.762,101.805,1.217,0.012,7548,0.013,9,0.100,,,,,nan,11644,nan,25,0.0,19.703,33.087,22.111,3.058,0.138,566,0.039,,0.25,290.153,3877.668,532.645,894.000,1.678,2432,0.219,22,0.0,233.206,272.002,246.697,11.959,0.048,9478,0.026,17
202011051610,202011050810,202011051610,,,0.15,230.147,235.760,231.419,1.593,0.007,9186,0.025,17,0.25,245.773,247.529,246.261,0.561,0.002,11559,0.021,24,0.5,105.468,143.787,127.451,9.360,0.073,1920,0.066,17,0.0,159.797,163.020,160.238,0.916,0.006,10346,0.015,8,0.0,58.464,64.415,60.014,1.555,0.026,3360,0.018,8,0.0,100.876,118.512,103.151,3.829,0.037,7548,0.014,9,0.100,,,,,nan,11644,nan,26,0.0,17.950,29.736,21.602,2.671,0.124,566,0.038,,0.25,288.586,301.590,295.364,3.401,0.012,2432,0.121,19,0.0,232.456,273.503,245.380,13.471,0.055,9478,0.026,17
202011051620,202011050820,202011051620,,,0.20,212.786,235.779,230.873,5.082,0.022,9186,0.025,17,0.0,245.731,247.292,246.051,0.401,0.002,11559,0.021,24,0.15,93.309,124.192,109.336,10.735,0.098,1920,0.057,17,0.0,159.783,166.853,160.240,1.522,0.009,10346,0.015,8,0.0,58.785,66.916,61.145,2.615,0.043,3360,0.018,9,0.0,100.762,107.276,101.758,1.366,0.013,7548,0.013,9,0.100,,,,,nan,11644,nan,26,0.0,19.153,29.275,22.215,2.697,0.121,566,0.039,,0.25,290.690,309.392,296.538,4.726,0.016,2432,0.122,19,0.0,233.701,259.925,241.637,6.641,0.027,9478,0.025,17
202011051630,202011050830,202011051630,,,0.10,230.318,232.783,230.879,0.576,0.002,9186,0.025,17,0.10,245.777,247.016,245.985,0.339,0.001,11559,0.021,24,0.0,113.925,157.232,140.341,9.167,0.065,1920,0.073,17,0.0,159.788,161.109,159.974,0.299,0.002,10346,0.015,8,0.0,58.727,67.465,60.595,2.117,0.035,3360,0.018,8,0.0,101.084,105.797,102.044,1.285,0.013,7548,0.014,9,0.100,,,,,nan,11644,nan,25,0.0,18.150,35.686,22.499,4.250,0.189,566,0.040,,0.0,285.882,302.183,293.180,4.015,0.014,2432,0.121,19,0.0,231.539,286.193,244.988,12.331,0.050,9478,0.026,17
202011051640,202011050840,202011051640,,,0.10,230.290,235.527,231.179,1.187,0.005,9186,0.025,17,0.15,245.806,250.910,246.568,1.213,0.005,11559,0.021,24,0.5,116.257,161.559,140.649,11.555,0.082,1920,0.073,17,0.0,159.723,161.179,159.927,0.294,0.002,10346,0.015,8,0.0,58.981,64.668,61.046,1.702,0.028,3360,0.018,8,0.0,100.956,107.181,102.087,1.555,0.015,7548,0.014,9,0.100,,,,,nan,11644,nan,26,0.0,19.157,33.970,22.310,4.021,0.180,566,0.039,,0.15,290.818,305.816,296.970,4.213,0.014,2432,0.122,19,0.0,235.331,282.715,248.763,12.697,0.051,9478,0.026,17
202011051650,202011050850,202011051650,,,0.15,230.278,234.860,231.253,1.109,0.005,9186,0.025,17,0.20,245.639,247.261,246.044,0.463,0.002,11559,0.021,24,0.15,99.817,143.835,122.994,11.794,0.096,1920,0.064,17,0.0,159.710,162.379,160.233,0.699,0.004,10346,0.015,8,0.0,58.707,73.083,60.187,3.176,0.053,3360,0.018,9,0.0,101.032,103.871,101.575,0.670,0.007,7548,0.013,9,0.100,,,,,nan,11644,nan,26,0.0,18.296,25.609,21.368,1.221,0.057,566,0.038,,0.15,289.311,307.255,295.637,5.746,0.019,2432,0.122,23,0.0,232.486,256.823,239.757,6.197,0.026,9478,0.025,17
202011051700,202011050900,202011051700,,,0.0,230.410,239.188,231.336,1.894,0.008,9186,0.025,17,0.0,245.708,249.951,246.194,0.985,0.004,11559,0.021,24,0.15,126.142,146.131,138.349,5.591,0.040,1920,0.072,17,0.0,159.752,163.380,160.353,0.973,0.006,10346,0.015,8,0.0,58.655,65.156,60.659,1.796,0.030,3360,0.018,8,0.0,100.713,105.699,101.949,1.423,0.014,7548,0.014,9,0.100,,,,,nan,11644,nan,30,0.0,18.972,21.617,20.951,0.531,0.025,566,0.037,,0.20,288.380,304.039,294.247,3.280,0.011,2432,0.121,24,0.0,232.650,251.425,239.498,5.297,0.022,9478,0.025,17
202011051710,202011050910,202011051710,,,0.5,230.242,235.288,231.126,1.069,0.005,9186,0.025,17,0.5,245.448,246.894,245.951,0.359,0.001,11559,0.021,24,0.20,125.054,162.483,143.863,11.839,0.082,1920,0.075,17,0.0,159.886,161.360,160.287,0.413,0.003,10346,0.015,8,0.0,58.807,64.251,59.961,1.226,0.020,3360,0.018,8,0.0,100.761,107.273,101.590,1.360,0.013,7548,0.013,9,0.100,,,,,nan,11644,nan,26,0.0,18.276,36.325,21.871,3.419,0.156,566,0.039,,0.15,292.962,308.485,297.754,3.793,0.013,2432,0.122,30,0.0,231.824,3843.477,418.610,785.728,1.877,9478,0.044,17
202011051720,202011050920,202011051720,,,0.5,230.290,234.070,231.148,0.861,0.004,9186,0.025,17,0.5,245.704,248.311,246.200,0.659,0.003,11559,0.021,24,0.25,99.212,158.067,122.529,14.512,0.118,1920,0.064,17,0.0,159.999,163.118,160.492,0.804,0.005,10346,0.016,8,0.0,58.621,63.375,59.763,1.305,0.022,3360,0.018,9,0.0,100.737,105.858,101.864,1.155,0.011,7548,0.013,9,0.100,,,,,nan,11644,nan,30,0.0,20.754,29.335,21.798,1.919,0.088,566,0.039,,0.30,290.246,307.372,299.291,4.602,0.015,2432,0.123,19,0.0,232.488,7416.066,599.616,1563.826,2.608,9478,0.063,17
202011051730,202011050930,202011051730,,,0.5,230.304,231.718,230.776,0.379,0.002,9186,0.025,17,0.15,253.072,254.668,253.242,0.365,0.001,11559,0.022,24,0.5,114.885,167.263,148.201,10.826,0.073,1920,0.077,17,0.0,159.988,171.351,161.044,2.487,0.015,10346,0.016,8,0.0,58.647,63.699,59.747,1.161,0.019,3360,0.018,9,0.0,100.909,105.933,102.157,1.689,0.017,7548,0.014,9,0.100,,,,,nan,11644,nan,30,0.0,19.273,21.429,20.879,0.408,0.020,566,0.037,,0.20,290.701,304.927,296.530,3.510,0.012,2432,0.122,18,0.0,232.340,251.117,240.511,5.047,0.021,9478,0.025,17
202011051740,202011050940,202011051740,,,0.0,230.236,235.945,231.887,1.889,0.008,9186,0.025,17,0.0,252.997,254.060,253.136,0.216,0.001,11559,0.022,24,0.20,104.249,155.093,122.625,13.124,0.107,1920,0.064,17,0.0,159.733,161.638,160.225,0.640,0.004,10346,0.015,8,0.0,58.757,65.750,61.018,2.072,0.034,3360,0.018,8,0.0,100.958,122.555,103.644,4.805,0.046,7548,0.014,9,0.100,,,,,nan,11644,nan,26,0.0,19.412,29.503,21.407,1.964,0.092,566,0.038,,0.15,287.588,3875.111,505.641,842.381,1.666,2432,0.208,19,0.0,233.686,276.812,253.193,13.111,0.052,9478,0.027,17
202011051750,202011050950,202011051750,,,0.5,230.377,235.732,231.450,1.356,0.006,9186,0.025,17,0.0,253.002,260.836,253.667,1.724,0.007,11559,0.022,24,0.10,106.404,174.984,136.931,20.440,0.149,1920,0.071,17,0.0,159.950,161.076,160.132,0.230,0.001,10346,0.015,8,0.0,58.559,64.134,59.800,1.456,0.024,3360,0.018,8,0.0,100.804,105.983,102.008,1.526,0.015,7548,0.014,9,0.100,,,,,nan,11644,nan,26,0.0,19.538,21.499,20.942,0.452,0.022,566,0.037,,0.20,292.179,304.759,296.812,3.322,0.011,2432,0.122,20,0.0,235.589,282.805,255.483,14.449,0.057,9478,0.027,17
202011051800,202011051000,202011051800,,,0.10,230.262,237.464,231.972,2.095,0.009,9186,0.025,17,0.5,252.975,255.521,253.368,0.650,0.003,11559,0.022,24,0.25,104.294,145.737,124.488,10.683,0.086,1920,0.065,17,0.0,159.992,162.414,160.529,0.700,0.004,10346,0.016,8,0.0,58.406,65.043,61.030,2.170,0.036,3360,0.018,8,0.0,101.086,107.116,102.774,1.754,0.017,7548,0.014,9,0.100,,,,,nan,11644,nan,30,0.0,19.543,22.870,21.082,0.578,0.027,566,0.037,,0.30,291.409,304.901,296.767,3.847,0.013,2432,0.122,21,0.5,235.665,281.535,260.502,14.982,0.058,9478,0.027,17
202011051810,202011051010,202011051810,,,0.5,230.198,236.362,231.837,1.962,0.008,9186,0.025,17,0.0,235.096,247.092,243.624,3.465,0.014,11559,0.021,24,0.10,97.172,134.800,118.987,9.855,0.083,1920,0.062,17,0.0,159.989,162.515,160.498,0.660,0.004,10346,0.016,8,0.0,58.747,69.298,60.890,2.691,0.044,3360,0.018,8,0.0,100.952,107.452,102.353,1.773,0.017,7548,0.014,9,0.100,,,,,nan,11644,nan,30,0.0,19.085,22.075,21.041,0.549,0.026,566,0.037,,0.100,,,,,nan,2432,nan,19,0.100,,,,,nan,9478,nan,17
202011051820,202011051020,202011051820,,,0.5,230.206,235.368,231.420,1.657,0.007,9186,0.025,17,0.15,245.703,248.730,246.103,0.701,0.003,11559,0.021,24,0.35,118.299,157.926,135.544,11.909,0.088,1920,0.071,17,0.0,159.733,164.875,160.372,1.210,0.008,10346,0.016,8,0.0,58.537,64.545,60.110,1.392,0.023,3360,0.018,8,0.0,100.894,106.883,102.596,1.784,0.017,7548,0.014,9,0.100,,,,,nan,11644,nan,30,0.0,20.174,23.944,21.280,0.789,0.037,566,0.038,,0.100,,,,,nan,2432,nan,23,0.100,,,,,nan,9478,nan,17
202011051830,202011051030,202011051830,,,0.5,230.130,236.681,231.919,1.956,0.008,9186,0.025,17,0.10,245.692,247.035,245.933,0.383,0.002,11559,0.021,25,0.10,88.947,105.729,96.000,4.917,0.051,1920,0.050,17,0.0,159.791,161.633,159.992,0.390,0.002,10346,0.015,8,0.0,58.705,63.354,59.935,1.180,0.020,3360,0.018,9,0.0,100.895,108.108,102.533,1.756,0.017,7548,0.014,9,0.100,,,,,nan,11644,nan,25,0.0,20.767,23.398,21.244,0.543,0.026,566,0.038,,0.100,,,,,nan,2432,nan,26,0.100,,,,,nan,9478,nan,17
202011051840,202011051040,202011051840,,,0.10,230.689,235.423,231.857,1.303,0.006,9186,0.025,17,0.0,245.646,247.947,246.087,0.593,0.002,11559,0.021,24,0.40,167.660,210.837,191.406,13.068,0.068,1920,0.100,17,0.0,159.771,159.982,159.854,0.061,0.000,10346,0.015,8,0.0,58.790,64.385,60.409,1.558,0.026,3360,0.018,8,0.0,100.526,102.966,101.679,0.694,0.007,7548,0.013,9,0.100,,,,,nan,11644,nan,27,0.0,19.555,21.673,21.012,0.491,0.023,566,0.037,,0.100,,,,,nan,2432,nan,20,0.100,,,,,nan,9478,nan,17
202011051850,202011051050,202011051850,,,0.15,230.291,232.991,231.064,0.620,0.003,9186,0.025,17,0.10,245.687,247.430,246.051,0.497,0.002,11559,0.021,24,0.25,92.207,117.912,102.004,8.860,0.087,1920,0.053,17,0.0,159.773,161.667,159.968,0.414,0.003,10346,0.015,8,0.0,58.885,64.031,60.175,1.364,0.023,3360,0.018,8,0.0,100.906,107.678,102.467,1.739,0.017,7548,0.014,9,0.100,,,,,nan,11644,nan,25,0.0,19.514,21.624,21.051,0.440,0.021,566,0.037,,0.100,,,,,nan,2432,nan,20,0.100,,,,,nan,9478,nan,17
202011051900,202011051100,202011051900,,,0.30,230.251,239.764,232.617,2.662,0.011,9186,0.025,17,0.15,245.820,247.253,246.228,0.474,0.002,11559,0.021,24,0.10,96.789,115.280,103.754,4.619,0.045,1920,0.054,17,0.0,160.010,166.390,161.049,2.009,0.012,10346,0.016,8,0.0,58.900,65.288,60.598,1.797,0.030,3360,0.018,8,0.0,100.645,107.215,102.713,1.864,0.018,7548,0.014,9,0.100,,,,,nan,11644,nan,26,0.0,18.755,26.244,21.137,1.286,0.061,566,0.037,,0.100,,,,,nan,2432,nan,21,0.100,,,,,nan,9478,nan,17
202011051910,202011051110,202011051910,,,0.15,230.455,238.492,232.732,2.608,0.011,9186,0.025,17,0.20,245.766,248.069,246.124,0.612,0.002,11559,0.021,24,0.15,107.680,139.455,125.218,9.061,0.072,1920,0.065,17,0.0,159.744,161.228,160.060,0.410,0.003,10346,0.015,8,0.0,58.746,63.394,60.019,1.287,0.021,3360,0.018,9,0.0,100.923,105.979,102.267,1.455,0.014,7548,0.014,9,0.100,,,,,nan,11644,nan,30,0.0,19.859,21.589,21.142,0.421,0.020,566,0.037,,0.100,,,,,nan,2432,nan,19,0.100,,,,,nan,9478,nan,17
202011051920,202011051120,202011051920,,,0.5,230.078,234.940,230.980,1.016,0.004,9186,0.025,17,0.20,245.705,249.362,246.362,0.901,0.004,11559,0.021,24,0.10,113.600,167.869,143.723,14.857,0.103,1920,0.075,17,0.0,159.796,160.917,160.060,0.338,0.002,10346,0.015,8,0.0,58.861,65.618,59.939,1.546,0.026,3360,0.018,8,0.0,100.734,104.963,101.450,0.877,0.009,7548,0.013,9,0.100,,,,,nan,11644,nan,30,0.0,19.193,21.510,20.832,0.558,0.027,566,0.037,,0.100,,,,,nan,2432,nan,19,0.100,,,,,nan,9478,nan,17
202011051930,202011051130,202011051930,,,0.25,230.273,236.549,231.792,1.773,0.008,9186,0.025,17,0.20,245.803,247.193,246.157,0.396,0.002,11559,0.021,24,0.15,131.409,170.661,154.120,9.304,0.060,1920,0.080,17,0.0,159.822,161.378,160.277,0.496,0.003,10346,0.015,8,0.0,58.687,63.014,59.726,1.112,0.019,3360,0.018,8,0.0,100.914,106.944,102.045,1.593,0.016,7548,0.014,9,0.100,,,,,nan,11644,nan,27,0.0,20.723,25.358,21.425,1.073,0.050,566,0.038,,0.100,,,,,nan,2432,nan,30,0.100,,,,,nan,9478,nan,17
202011051940,202011051140,202011051940,,,0.20,230.454,236.868,231.473,1.623,0.007,9186,0.025,17,0.15,245.912,247.809,246.318,0.618,0.003,11559,0.021,24,0.20,108.049,128.399,116.066,4.838,0.042,1920,0.060,17,0.0,159.783,161.040,160.033,0.391,0.002,10346,0.015,8,0.0,58.711,64.728,60.098,1.513,0.025,3360,0.018,8,0.0,101.114,107.115,102.191,1.467,0.014,7548,0.014,9,0.100,,,,,nan,11644,nan,25,0.0,18.950,21.802,20.880,0.514,0.025,566,0.037,,0.100,,,,,nan,2432,nan,19,0.100,,,,,nan,9478,nan,17
202011051950,202011051150,202011051950,,,0.10,230.233,232.523,230.810,0.474,0.002,9186,0.025,17,0.20,245.735,247.545,246.053,0.453,0.002,11559,0.021,24,0.35,91.274,104.790,98.618,4.527,0.046,1920,0.051,17,0.0,159.765,161.375,160.096,0.482,0.003,10346,0.015,9,0.0,58.720,64.303,60.124,1.446,0.024,3360,0.018,8,0.0,100.937,102.416,101.515,0.598,0.006,7548,0.013,9,0.100,,,,,nan,11644,nan,30,0.0,20.677,24.586,21.247,0.821,0.039,566,0.038,,0.100,,,,,nan,2432,nan,19,0.100,,,,,nan,9478,nan,17
